trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type,start station name,end station name
156660998,9,4/1/2021 12:12,4/1/2021 12:21,4302,34.092491,-118.291443,4303,34.098011,-118.287071,5786,1,One Way,Walk-up,standard,Vermont Pl & Vermont,Sunset & Virgil
156661524,32,4/1/2021 12:14,4/1/2021 12:46,4482,34.094372,-118.331009,4482,34.094372,-118.331009,19011,1,Round Trip,Walk-up,electric,Wilcox & Fountain,Wilcox & Fountain
156660891,3,4/1/2021 12:15,4/1/2021 12:18,4482,34.094372,-118.331009,4482,34.094372,-118.331009,12194,1,Round Trip,Walk-up,standard,Wilcox & Fountain,Wilcox & Fountain
156660992,3,4/1/2021 12:18,4/1/2021 12:21,4491,34.04744,-118.24794,3031,34.044701,-118.252441,20192,365,One Way,Annual Pass,standard,Main & Winston,7th & Spring
156660990,3,4/1/2021 12:18,4/1/2021 12:21,4510,34.077351,-118.264549,3000,,,17174,30,One Way,Monthly Pass,electric,Mohawk Bend,Virtual Station
156694563,20,4/1/2021 12:18,4/1/2021 12:38,4482,34.094372,-118.331009,3000,,,6132,1,One Way,Walk-up,standard,Wilcox & Fountain,Virtual Station
156661414,19,4/1/2021 12:22,4/1/2021 12:41,4449,34.04557,-118.274193,3063,34.048038,-118.253738,6208,30,One Way,Monthly Pass,standard,12th & Valencia,Pershing Square
156661099,7,4/1/2021 12:23,4/1/2021 12:30,4314,34.057709,-118.279762,4315,34.054031,-118.27092,20130,30,One Way,Monthly Pass,standard,7th & Park View,Union & 7th
156661305,10,4/1/2021 12:27,4/1/2021 12:37,4204,33.988419,-118.45163,4204,33.988419,-118.45163,15875,30,Round Trip,Monthly Pass,standard,Washington & Abbot Kinney,Washington & Abbot Kinney
156661297,8,4/1/2021 12:30,4/1/2021 12:38,3076,34.0406,-118.253838,3007,34.05048,-118.254593,6472,365,One Way,Walk-up,standard,9th & Los Angeles,5th & Grand
156661292,4,4/1/2021 12:32,4/1/2021 12:36,4491,34.04744,-118.24794,3031,34.044701,-118.252441,12377,30,One Way,Monthly Pass,standard,Main & Winston,7th & Spring
156661393,12,4/1/2021 12:32,4/1/2021 12:44,4315,34.054031,-118.27092,4315,34.054031,-118.27092,17464,30,Round Trip,Monthly Pass,electric,Union & 7th,Union & 7th
156661389,9,4/1/2021 12:35,4/1/2021 12:44,4543,33.95718,-118.451248,4543,33.95718,-118.451248,17346,30,Round Trip,Monthly Pass,electric,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
156668732,95,4/1/2021 12:36,4/1/2021 14:11,4209,33.996239,-118.477448,4209,33.996239,-118.477448,15972,1,Round Trip,One Day Pass,standard,Rose & Main,Rose & Main
156664004,27,4/1/2021 12:37,4/1/2021 13:04,4204,33.988419,-118.45163,4210,33.984341,-118.47155,15875,30,One Way,Monthly Pass,standard,Washington & Abbot Kinney,Ocean Front Walk & North Venice
156668730,93,4/1/2021 12:38,4/1/2021 14:11,4209,33.996239,-118.477448,4209,33.996239,-118.477448,13225,1,Round Trip,One Day Pass,standard,Rose & Main,Rose & Main
156668729,108,4/1/2021 12:38,4/1/2021 14:26,3078,34.064281,-118.238937,3016,34.052898,-118.241562,6037,1,One Way,One Day Pass,standard,Hill & College,Los Angeles & Temple
156668725,92,4/1/2021 12:39,4/1/2021 14:11,4209,33.996239,-118.477448,4209,33.996239,-118.477448,16207,1,Round Trip,One Day Pass,standard,Rose & Main,Rose & Main
156661594,9,4/1/2021 12:43,4/1/2021 12:52,4491,34.04744,-118.24794,3074,34.04417,-118.261169,11975,365,One Way,Annual Pass,standard,Main & Winston,Hope & Olympic
156664107,23,4/1/2021 12:45,4/1/2021 13:08,4315,34.054031,-118.27092,3052,34.051102,-118.264557,17464,30,One Way,Monthly Pass,electric,Union & 7th,7th & Bixel
156665229,74,4/1/2021 12:45,4/1/2021 13:59,4214,33.99556,-118.481552,4214,33.99556,-118.481552,5993,1,Round Trip,Walk-up,standard,Ocean Front Walk & Navy,Ocean Front Walk & Navy
156665228,73,4/1/2021 12:46,4/1/2021 13:59,4214,33.99556,-118.481552,4214,33.99556,-118.481552,15697,1,Round Trip,Walk-up,standard,Ocean Front Walk & Navy,Ocean Front Walk & Navy
156661592,5,4/1/2021 12:48,4/1/2021 12:53,4571,34.027649,-118.413559,4569,34.02655,-118.408463,15262,30,One Way,Monthly Pass,standard,Rose & Overland,Palms & Motor
156661705,6,4/1/2021 12:49,4/1/2021 12:55,3031,34.044701,-118.252441,4491,34.04744,-118.24794,6703,30,One Way,Monthly Pass,standard,7th & Spring,Main & Winston
156664750,50,4/1/2021 12:50,4/1/2021 13:40,4472,34.092602,-118.28093,4313,34.056808,-118.275002,6678,1,One Way,One Day Pass,standard,Santa Monica & Sunset,Westlake/Macarthur Park Station
156664746,46,4/1/2021 12:53,4/1/2021 13:39,4472,34.092602,-118.28093,4313,34.056808,-118.275002,5853,1,One Way,One Day Pass,standard,Santa Monica & Sunset,Westlake/Macarthur Park Station
156664745,47,4/1/2021 12:53,4/1/2021 13:40,4472,34.092602,-118.28093,4313,34.056808,-118.275002,12180,1,One Way,One Day Pass,standard,Santa Monica & Sunset,Westlake/Macarthur Park Station
156661695,6,4/1/2021 12:53,4/1/2021 12:59,4314,34.057709,-118.279762,4315,34.054031,-118.27092,20094,365,One Way,Annual Pass,standard,7th & Park View,Union & 7th
156664196,15,4/1/2021 12:59,4/1/2021 13:14,4426,34.149872,-118.378891,4432,34.139568,-118.362251,16139,1,One Way,Walk-up,smart,Tujunga & Moorpark,Public Bike Rack: Universal City/Studio City Red Line Station
156664093,10,4/1/2021 13:00,4/1/2021 13:10,4315,34.054031,-118.27092,3068,34.0532,-118.250954,16367,365,One Way,Annual Pass,electric,Union & 7th,Grand & 3rd
156664092,8,4/1/2021 13:00,4/1/2021 13:08,4303,34.098011,-118.287071,4302,34.092491,-118.291443,6011,1,One Way,Walk-up,standard,Sunset & Virgil,Vermont Pl & Vermont
156664193,11,4/1/2021 13:01,4/1/2021 13:12,4255,33.97366,-118.422859,4255,33.97366,-118.422859,6189,1,Round Trip,Walk-up,standard,Seabluff & Runway,Seabluff & Runway
156664300,12,4/1/2021 13:04,4/1/2021 13:16,3014,34.05661,-118.237213,3048,34.041691,-118.235352,12228,1,One Way,Walk-up,standard,Union Station West Portal,5th & Hewitt
156664620,28,4/1/2021 13:07,4/1/2021 13:35,4211,33.984928,-118.469963,4209,33.996239,-118.477448,19723,30,One Way,Monthly Pass,electric,Pacific & North Venice,Rose & Main
156665163,50,4/1/2021 13:07,4/1/2021 13:57,4215,34.014309,-118.491341,4546,34.031399,-118.453629,13852,1,One Way,Walk-up,standard,Downtown Santa Monica E Line Station,Expo/Bundy E Line Station
156664617,26,4/1/2021 13:08,4/1/2021 13:34,4214,33.99556,-118.481552,4211,33.984928,-118.469963,15250,1,One Way,One Day Pass,standard,Ocean Front Walk & Navy,Pacific & North Venice
156664511,21,4/1/2021 13:08,4/1/2021 13:29,4214,33.99556,-118.481552,4210,33.984341,-118.47155,15109,1,One Way,One Day Pass,standard,Ocean Front Walk & Navy,Ocean Front Walk & North Venice
156667539,56,4/1/2021 13:09,4/1/2021 14:05,3052,34.051102,-118.264557,3006,34.04554,-118.256668,17464,30,One Way,Monthly Pass,electric,7th & Bixel,Olive & 8th
156667537,59,4/1/2021 13:09,4/1/2021 14:08,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15793,1,Round Trip,Walk-up,standard,Ocean Front Walk & North Venice,Ocean Front Walk & North Venice
156664611,25,4/1/2021 13:09,4/1/2021 13:34,4214,33.99556,-118.481552,4211,33.984928,-118.469963,15532,1,One Way,One Day Pass,standard,Ocean Front Walk & Navy,Pacific & North Venice
156664812,34,4/1/2021 13:10,4/1/2021 13:44,4543,33.95718,-118.451248,4543,33.95718,-118.451248,17346,1,Round Trip,Walk-up,electric,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
156664610,23,4/1/2021 13:10,4/1/2021 13:33,4214,33.99556,-118.481552,4211,33.984928,-118.469963,15254,1,One Way,One Day Pass,standard,Ocean Front Walk & Navy,Pacific & North Venice
156664187,4,4/1/2021 13:10,4/1/2021 13:14,3024,34.05772,-118.24897,4490,34.053551,-118.255836,6314,30,One Way,Monthly Pass,standard,Hope & 1st,Figueroa & 4th
156664399,13,4/1/2021 13:10,4/1/2021 13:23,3069,34.05088,-118.248253,3074,34.04417,-118.261169,12147,1,One Way,Walk-up,standard,Broadway & 3rd,Hope & Olympic
156664505,17,4/1/2021 13:11,4/1/2021 13:28,3035,34.048401,-118.260948,4245,34.02404,-118.283409,20205,30,One Way,Monthly Pass,standard,Figueroa & 8th,University & Hoover
156664293,3,4/1/2021 13:12,4/1/2021 13:15,3031,34.044701,-118.252441,3005,34.0485,-118.258537,12377,365,One Way,Annual Pass,standard,7th & Spring,7th & Flower
156664503,12,4/1/2021 13:15,4/1/2021 13:27,3064,34.046131,-118.257591,4449,34.04557,-118.274193,5901,1,One Way,Walk-up,standard,Grand & 8th,12th & Valencia
156664903,30,4/1/2021 13:20,4/1/2021 13:50,4405,34.051899,-118.293678,3005,34.0485,-118.258537,6114,1,One Way,Walk-up,standard,Berendo & Olympic,7th & Flower
156664391,1,4/1/2021 13:21,4/1/2021 13:22,4490,34.053551,-118.255836,4490,34.053551,-118.255836,6314,1,Round Trip,Walk-up,standard,Figueroa & 4th,Figueroa & 4th
156664493,6,4/1/2021 13:23,4/1/2021 13:29,4581,33.970242,-118.426071,4581,33.970242,-118.426071,13229,30,Round Trip,Monthly Pass,standard,Playa Vista Library,Playa Vista Library
156664592,1,4/1/2021 13:25,4/1/2021 13:26,4546,34.031399,-118.453629,3000,,,16934,30,One Way,Monthly Pass,electric,Expo/Bundy E Line Station,Virtual Station
156667509,40,4/1/2021 13:26,4/1/2021 14:06,4211,33.984928,-118.469963,4210,33.984341,-118.47155,15588,1,One Way,One Day Pass,standard,Pacific & North Venice,Ocean Front Walk & North Venice
156667508,41,4/1/2021 13:27,4/1/2021 14:08,4580,33.982922,-118.410927,4521,33.990318,-118.412048,13822,1,One Way,Walk-up,standard,Centinela & Lucile,Inglewood & Ballona
156665699,37,4/1/2021 13:28,4/1/2021 14:05,4211,33.984928,-118.469963,4210,33.984341,-118.47155,15337,1,One Way,One Day Pass,standard,Pacific & North Venice,Ocean Front Walk & North Venice
156664992,22,4/1/2021 13:30,4/1/2021 13:52,3035,34.048401,-118.260948,4273,34.02586,-118.284103,19966,1,One Way,Walk-up,electric,Figueroa & 8th,Hoover & 32nd
156665092,25,4/1/2021 13:31,4/1/2021 13:56,4215,34.014309,-118.491341,4211,33.984928,-118.469963,15671,1,One Way,One Day Pass,standard,Downtown Santa Monica E Line Station,Pacific & North Venice
156664891,15,4/1/2021 13:33,4/1/2021 13:48,4546,34.031399,-118.453629,4216,34.023392,-118.479637,16934,30,One Way,Monthly Pass,electric,Expo/Bundy E Line Station,17th St / SMC E Line Station
156664687,3,4/1/2021 13:36,4/1/2021 13:38,4558,34.025688,-118.395302,4558,34.025688,-118.395302,13977,1,Round Trip,Walk-up,standard,Bagley & Venice,Bagley & Venice
156665693,27,4/1/2021 13:36,4/1/2021 14:03,4209,33.996239,-118.477448,4209,33.996239,-118.477448,19723,30,Round Trip,Monthly Pass,electric,Rose & Main,Rose & Main
156667500,31,4/1/2021 13:37,4/1/2021 14:08,4204,33.988419,-118.45163,4565,33.989948,-118.434669,15876,1,One Way,One Day Pass,standard,Washington & Abbot Kinney,Alla & Maxella
156668113,59,4/1/2021 13:38,4/1/2021 14:37,4429,34.168751,-118.36187,4429,34.168751,-118.36187,15333,1,Round Trip,Walk-up,smart,Chandler & Cahuenga,Chandler & Cahuenga
156667499,29,4/1/2021 13:39,4/1/2021 14:08,4204,33.988419,-118.45163,4565,33.989948,-118.434669,5977,1,One Way,One Day Pass,standard,Washington & Abbot Kinney,Alla & Maxella
156694434,276,4/1/2021 13:41,4/1/2021 18:17,4556,34.009022,-118.425011,4571,34.027649,-118.413559,16992,1,One Way,Walk-up,electric,McLaughlin & Venice,Rose & Overland
156664888,8,4/1/2021 13:42,4/1/2021 13:50,4245,34.02404,-118.283409,4275,34.01252,-118.285896,20205,30,One Way,Monthly Pass,standard,University & Hoover,Expo Park/LAFC
156664887,5,4/1/2021 13:42,4/1/2021 13:47,3042,34.049301,-118.238808,3016,34.052898,-118.241562,17099,30,One Way,Monthly Pass,electric,1st & Central,Los Angeles & Temple
156668007,50,4/1/2021 13:43,4/1/2021 14:33,4553,33.99958,-118.44136,4553,33.99958,-118.44136,16201,1,Round Trip,Walk-up,standard,Venice & Beethoven,Venice & Beethoven
156667598,25,4/1/2021 13:48,4/1/2021 14:13,3018,34.043732,-118.260139,3042,34.049301,-118.238808,20218,30,One Way,Monthly Pass,standard,Grand & Olympic,1st & Central
156667597,25,4/1/2021 13:48,4/1/2021 14:13,3018,34.043732,-118.260139,3042,34.049301,-118.238808,12099,30,One Way,Monthly Pass,standard,Grand & Olympic,1st & Central
156667496,18,4/1/2021 13:48,4/1/2021 14:06,4457,34.100109,-118.289864,4444,34.061619,-118.305573,20152,365,One Way,Annual Pass,standard,Hollywood & Rodney,Wilshire & Hobart
156671660,114,4/1/2021 13:49,4/1/2021 15:43,3026,34.063179,-118.24588,3026,34.063179,-118.24588,17329,30,Round Trip,Monthly Pass,electric,Figueroa & Cesar Chavez,Figueroa & Cesar Chavez
156665690,14,4/1/2021 13:49,4/1/2021 14:03,3074,34.04417,-118.261169,3069,34.05088,-118.248253,6405,1,One Way,Walk-up,standard,Hope & Olympic,Broadway & 3rd
156665689,10,4/1/2021 13:52,4/1/2021 14:02,3074,34.04417,-118.261169,4491,34.04744,-118.24794,11975,365,One Way,Annual Pass,standard,Hope & Olympic,Main & Winston
156720189,903,4/1/2021 13:52,4/2/2021 4:55,4212,33.988129,-118.471741,4202,33.991161,-118.468292,20166,30,One Way,Monthly Pass,standard,Windward & Main,Abbot Kinney & Cadiz
156667694,25,4/1/2021 13:54,4/1/2021 14:19,3063,34.048038,-118.253738,4449,34.04557,-118.274193,6208,30,One Way,Monthly Pass,standard,Pershing Square,12th & Valencia
156665688,7,4/1/2021 13:55,4/1/2021 14:02,4202,33.991161,-118.468292,4204,33.988419,-118.45163,17388,30,One Way,Monthly Pass,electric,Abbot Kinney & Cadiz,Washington & Abbot Kinney
156665687,7,4/1/2021 13:55,4/1/2021 14:02,4202,33.991161,-118.468292,4204,33.988419,-118.45163,16988,30,One Way,Monthly Pass,electric,Abbot Kinney & Cadiz,Washington & Abbot Kinney
156667491,10,4/1/2021 13:58,4/1/2021 14:08,4564,34.035351,-118.434143,4564,34.035351,-118.434143,15989,1,Round Trip,Walk-up,standard,Expo/Sepulveda E Line Station,Expo/Sepulveda E Line Station
156667490,12,4/1/2021 13:58,4/1/2021 14:10,3025,34.03286,-118.268082,3063,34.048038,-118.253738,6437,1,One Way,Walk-up,standard,Grand & Washington,Pershing Square
156668306,41,4/1/2021 14:05,4/1/2021 14:46,4210,33.984341,-118.47155,4214,33.99556,-118.481552,15943,1,One Way,One Day Pass,standard,Ocean Front Walk & North Venice,Ocean Front Walk & Navy
156667792,5,4/1/2021 14:05,4/1/2021 14:10,4209,33.996239,-118.477448,3000,,,19723,30,One Way,Monthly Pass,electric,Rose & Main,Virtual Station
156671033,67,4/1/2021 14:05,4/1/2021 15:12,4211,33.984928,-118.469963,4544,33.928459,-118.435204,15671,1,One Way,Walk-up,standard,Pacific & North Venice,Dockweiler Beach at Imperial Hwy
156668304,42,4/1/2021 14:06,4/1/2021 14:48,4210,33.984341,-118.47155,4214,33.99556,-118.481552,15875,1,One Way,One Day Pass,standard,Ocean Front Walk & North Venice,Ocean Front Walk & Navy
156668303,42,4/1/2021 14:06,4/1/2021 14:48,4210,33.984341,-118.47155,4214,33.99556,-118.481552,6390,1,One Way,One Day Pass,standard,Ocean Front Walk & North Venice,Ocean Front Walk & Navy
156668301,40,4/1/2021 14:07,4/1/2021 14:47,4210,33.984341,-118.47155,4214,33.99556,-118.481552,15337,1,One Way,One Day Pass,standard,Ocean Front Walk & North Venice,Ocean Front Walk & Navy
156667790,16,4/1/2021 14:07,4/1/2021 14:23,3006,34.04554,-118.256668,4313,34.056808,-118.275002,17464,30,One Way,Monthly Pass,electric,Olive & 8th,Westlake/Macarthur Park Station
156694409,188,4/1/2021 14:08,4/1/2021 17:16,4211,33.984928,-118.469963,4211,33.984928,-118.469963,16069,1,Round Trip,One Day Pass,standard,Pacific & North Venice,Pacific & North Venice
156667488,1,4/1/2021 14:08,4/1/2021 14:09,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15380,1,Round Trip,One Day Pass,standard,Ocean Front Walk & North Venice,Ocean Front Walk & North Venice
156694407,187,4/1/2021 14:09,4/1/2021 17:16,4211,33.984928,-118.469963,4211,33.984928,-118.469963,14089,1,Round Trip,One Day Pass,standard,Pacific & North Venice,Pacific & North Venice
156667487,1,4/1/2021 14:09,4/1/2021 14:10,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15380,1,Round Trip,One Day Pass,standard,Ocean Front Walk & North Venice,Ocean Front Walk & North Venice
156694405,186,4/1/2021 14:10,4/1/2021 17:16,4211,33.984928,-118.469963,4211,33.984928,-118.469963,15455,1,Round Trip,One Day Pass,standard,Pacific & North Venice,Pacific & North Venice
156668530,50,4/1/2021 14:10,4/1/2021 15:00,4565,33.989948,-118.434669,4211,33.984928,-118.469963,15878,1,One Way,One Day Pass,standard,Alla & Maxella,Pacific & North Venice
156668528,49,4/1/2021 14:11,4/1/2021 15:00,4565,33.989948,-118.434669,4211,33.984928,-118.469963,15910,1,One Way,One Day Pass,standard,Alla & Maxella,Pacific & North Venice
156667889,16,4/1/2021 14:11,4/1/2021 14:27,4211,33.984928,-118.469963,4211,33.984928,-118.469963,16088,1,Round Trip,One Day Pass,standard,Pacific & North Venice,Pacific & North Venice
156671022,61,4/1/2021 14:11,4/1/2021 15:12,4211,33.984928,-118.469963,4544,33.928459,-118.435204,15250,1,One Way,One Day Pass,standard,Pacific & North Venice,Dockweiler Beach at Imperial Hwy
156667787,10,4/1/2021 14:12,4/1/2021 14:22,4410,34.063351,-118.296799,4315,34.054031,-118.27092,19422,30,One Way,Monthly Pass,electric,Kenmore & 6th,Union & 7th
156671125,67,4/1/2021 14:13,4/1/2021 15:20,4406,34.101891,-118.300613,4406,34.101891,-118.300613,16914,1,Round Trip,Walk-up,electric,Normandie & Hollywood,Normandie & Hollywood
156670917,48,4/1/2021 14:18,4/1/2021 15:06,4523,34.068748,-118.30928,4483,34.1007,-118.259117,12260,1,One Way,Walk-up,standard,Western & 3rd,Glendale & Silver Lake
156668091,18,4/1/2021 14:18,4/1/2021 14:36,4273,34.02586,-118.284103,3035,34.048401,-118.260948,19966,1,One Way,Walk-up,electric,Hoover & 32nd,Figueroa & 8th
156668521,38,4/1/2021 14:19,4/1/2021 14:57,4214,33.99556,-118.481552,4215,34.014309,-118.491341,15697,1,One Way,Walk-up,standard,Ocean Front Walk & Navy,Downtown Santa Monica E Line Station
156670811,42,4/1/2021 14:19,4/1/2021 15:01,4210,33.984341,-118.47155,4215,34.014309,-118.491341,16214,1,One Way,Walk-up,standard,Ocean Front Walk & North Venice,Downtown Santa Monica E Line Station
156670809,42,4/1/2021 14:19,4/1/2021 15:01,4210,33.984341,-118.47155,4215,34.014309,-118.491341,15735,1,One Way,Walk-up,standard,Ocean Front Walk & North Venice,Downtown Santa Monica E Line Station
156667989,13,4/1/2021 14:22,4/1/2021 14:35,3063,34.048038,-118.253738,4300,34.04887,-118.2743,5773,1,One Way,Walk-up,standard,Pershing Square,Union & Olympic
156670911,42,4/1/2021 14:24,4/1/2021 15:06,4214,33.99556,-118.481552,4215,34.014309,-118.491341,20113,1,One Way,Walk-up,standard,Ocean Front Walk & Navy,Downtown Santa Monica E Line Station
156667887,1,4/1/2021 14:26,4/1/2021 14:27,4207,34.000881,-118.46891,4207,34.000881,-118.46891,16903,30,Round Trip,Monthly Pass,electric,Rose & 7th,Rose & 7th
156674163,143,4/1/2021 14:27,4/1/2021 16:50,3016,34.052898,-118.241562,3014,34.05661,-118.237213,17099,1,One Way,One Day Pass,electric,Los Angeles & Temple,Union Station West Portal
156668088,10,4/1/2021 14:27,4/1/2021 14:37,4207,34.000881,-118.46891,4204,33.988419,-118.45163,15402,30,One Way,Monthly Pass,standard,Rose & 7th,Washington & Abbot Kinney
156694388,168,4/1/2021 14:28,4/1/2021 17:16,4211,33.984928,-118.469963,4211,33.984928,-118.469963,16917,1,Round Trip,One Day Pass,electric,Pacific & North Venice,Pacific & North Venice
156668291,19,4/1/2021 14:29,4/1/2021 14:48,4208,33.99868,-118.472977,4210,33.984341,-118.47155,13873,1,One Way,One Day Pass,standard,Rose & Rennie,Ocean Front Walk & North Venice
156668512,25,4/1/2021 14:31,4/1/2021 14:56,3014,34.05661,-118.237213,3006,34.04554,-118.256668,5726,30,One Way,Monthly Pass,standard,Union Station West Portal,Olive & 8th
156667987,2,4/1/2021 14:33,4/1/2021 14:35,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15380,1,Round Trip,Walk-up,standard,Ocean Front Walk & North Venice,Ocean Front Walk & North Venice
156670905,28,4/1/2021 14:38,4/1/2021 15:06,4214,33.99556,-118.481552,4215,34.014309,-118.491341,5993,1,One Way,Walk-up,standard,Ocean Front Walk & Navy,Downtown Santa Monica E Line Station
156668395,15,4/1/2021 14:39,4/1/2021 14:54,4313,34.056808,-118.275002,4444,34.061619,-118.305573,17464,1,One Way,Walk-up,electric,Westlake/Macarthur Park Station,Wilshire & Hobart
156671826,72,4/1/2021 14:41,4/1/2021 15:53,4214,33.99556,-118.481552,4210,33.984341,-118.47155,13777,1,One Way,One Day Pass,standard,Ocean Front Walk & Navy,Ocean Front Walk & North Venice
156668507,15,4/1/2021 14:43,4/1/2021 14:58,4254,34.028679,-118.284111,4254,34.028679,-118.284111,19585,365,Round Trip,Annual Pass,electric,Hoover & 29th,Hoover & 29th
156668394,11,4/1/2021 14:43,4/1/2021 14:54,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15793,1,Round Trip,Walk-up,standard,Ocean Front Walk & North Venice,Ocean Front Walk & North Venice
156668393,10,4/1/2021 14:44,4/1/2021 14:54,4210,33.984341,-118.47155,4210,33.984341,-118.47155,6728,1,Round Trip,Walk-up,standard,Ocean Front Walk & North Venice,Ocean Front Walk & North Venice
156668392,8,4/1/2021 14:46,4/1/2021 14:54,4210,33.984341,-118.47155,4210,33.984341,-118.47155,12170,1,Round Trip,Walk-up,standard,Ocean Front Walk & North Venice,Ocean Front Walk & North Venice
156668391,8,4/1/2021 14:46,4/1/2021 14:54,4210,33.984341,-118.47155,4210,33.984341,-118.47155,6508,1,Round Trip,Walk-up,standard,Ocean Front Walk & North Venice,Ocean Front Walk & North Venice
